Concepticon_Gloss.xo,Concepticon_Gloss.yo,xo_source_score,xo_source_odds,labels
RUB,STIR,2792385.3529411973,1.8811704049386724,1.0
RUB,WEAR,2792385.3529411973,1.8811704049386724,1.0
YELLOW,COTTON,1793488.8039215547,1.8806121195427945,1.0
GOOD,ARMY,3173675.5555555723,1.8806020227196534,1.0
HEAD,MUROID (MOUSE OR RAT),2779778.647058802,1.8802007288029183,1.0
WORLD,STORM,2701775.7462686375,1.8800011378065151,1.0
WASH,GET LOST,2869275.5217391495,1.8795359942644376,1.0
DO OR MAKE,ARMY,3155365.888888875,1.8784873537986948,1.0
ROW,SPLASH,1504825.6363636344,1.8782517111854127,1.0
JOIN,REST,1637973.3829787446,1.8781698066377075,1.0
STRAIGHT,LAW,2490801.92307691,1.8776677098476258,1.0
DIG,HOE,3014059.014084491,1.8776241664791746,1.0
BODY,COUGH,2158652.2881355984,1.8772618668884709,1.0
COOK (SOMETHING),GOLD,3490773.0000000233,1.8767890022475275,1.0
ROTTEN,SLAUGHTER,1995230.5714285662,1.8763880357148999,1.0
LAND,AREA,4448478.481481502,1.87622597249834,1.0
BARLEY,RYE,1064810.1428571413,1.8759879636829768,1.0
WOMAN,MARRIED WOMAN,3962601.73417721,1.8754288908583212,1.0
GIVE,SCOLD,4235805.0,1.8748497784371205,1.0
AFTER,BACKWARD,1725245.400000005,1.8745698318845954,1.0
WHEAT,BROOM,1280381.1428571304,1.8742441474490572,1.0
MOUNTAIN OR HILL,ELEVATION,1830721.698113198,1.87396363988728,1.0
BRIGHT,CANDLE,2372131.428571442,1.8732598511041931,1.0
CLOTHES,COAT,1860252.7272727406,1.8732152054243973,1.0
KEEP,HINDER OR PREVENT,2825517.5072464286,1.8731370687526627,1.0
FAT (OBESE),SKIN (OF FRUIT),2091183.3793103506,1.8731064847406662,1.0
PADDLE,RUDDER,2028454.786885242,1.8717207437506,1.0
GRASS,DIVORCE,2308232.806451595,1.871411416134613,1.0
FAECES (EXCREMENT),FART,1748463.9803921538,1.8709143115920408,1.0
LIVER,THATCH OR ROOF,1694040.4081632628,1.8703595249169984,1.0
LIVER,YOKE,1694040.4081632628,1.8703595249169984,1.0
TELL,SHOW,2177556.9999999874,1.8693560912878966,1.0
DOWN OR BELOW,OUTSIDE,1981080.0,1.869348541393677,1.0
EAT,BEVERAGE,4322524.135802477,1.8689232420453397,1.0
AGE,STRAIN,1888934.3333333405,1.8686261313601178,1.0
AGE,NORTH,1888934.3333333405,1.8686261313601178,1.0
BE DEAD OR DIE,FLEA,1654518.6666666572,1.8685572635864474,1.0
SON-IN-LAW (OF WOMAN),STEPSON,2788010.637681165,1.8684498815924908,1.0
BAD,STORM,2631847.432835866,1.8681524572833357,1.0
LEATHER,PULL OFF (SKIN),3773617.282051274,1.867634857343731,1.0
COMB,PEPPER,1394349.9999999944,1.8675419435063616,1.0
KNOW (SOMETHING),POOR,3389331.733333321,1.8671397100422997,1.0
THINK (BELIEVE),ADJUDICATE,2545768.515151472,1.8671356145233258,1.0
VILLAGE,OUTSIDE,1974004.7142857185,1.866972311831802,1.0
WIND,COMMON COLD (DISEASE),2195149.3548387187,1.86667658590899,1.0
HOLE,MORTAR CRUSHER,2288276.903225796,1.866676585908975,1.0
LIE DOWN,LIE (REST),2594225.1449275543,1.8665470051524957,1.0
SON-IN-LAW (OF MAN),STEPSON,2775508.3478260627,1.8665470051524633,1.0
GOOD,GOOD-LOOKING,3100987.6164383455,1.8662412591397533,1.0
DIVIDE,HAPPEN,3155497.164383553,1.8662412591397433,1.0
PUSH,MOVE (ONESELF),2545768.5151514723,1.865939013480968,1.0
RESULT IN,SUCCEED,933774.5238095293,1.8656388618700614,1.0
LINE,STROKE (OF PEN),1158888.6976744195,1.8652632212236024,1.0
DREAM,SLEEP (STATE),1351996.222222222,1.8648545368924252,1.0
HEAD,TIP (OF OBJECT),2731750.333333322,1.8646278192400907,1.0
LIGHT (RADIATION),CANDLE,2293060.3809523596,1.864427322032019,1.0
DRY UP,BEAT,1717645.2000000163,1.8640826303707414,1.0
BOLT (MOVE IN HASTE),DASH (OF VEHICLE),1019705.6666666699,1.8640714974594488,1.0
AMOUNT,FLOCK (OF ANIMALS),1032613.3333333302,1.864071497459434,1.0
DO,TARO,3892980.620253162,1.863485919537577,1.0
EYELASH,EYELID,1045598.8888888925,1.862874394928606,1.0
DOOR,FORTRESS,1678640.0408163434,1.8628659582888571,1.0
MEAT,RAT,3732726.6923076706,1.8626692776140064,1.0
GIVE,GIVE BIRTH,4213745.382716022,1.8625516783358487,1.0
WIFE,MARRY,3715202.1538461405,1.861748435172437,1.0
EDGE,TIP (OF OBJECT),2744252.6231884537,1.8617179984646484,1.0
DIE,GOLD,3329660.399999979,1.8611974485699934,1.0
HONEY,STRING,1450674.7619047605,1.8610268983031486,1.0
AXE,SCYTHE,2150422.3333333265,1.8601739792070355,1.0
STRIKE OR BEAT,NAIL (TOOL),2096976.5084745937,1.8597782008548438,1.0
MALE (OF PERSON),SOUTH,2738001.4782608487,1.859757109579412,1.0
KEEP,DARE,2802593.7142857388,1.8579400628091653,1.0
THIN,THIN (OF LEAF AND CLOTH),1054660.8461538418,1.8568642814641054,1.0
SEW,PLAIT OR BRAID OR WEAVE,2561919.11940293,1.8568545015219877,1.0
BUDGE (ONESELF),MOVE (AFFECT EMOTIONALLY),864528.0,1.8568314702720219,1.0
SPEAK,ITCH,5769837.454545467,1.8566448728601388,1.0
CUT,DANCE,5775322.090909045,1.8564804111821835,1.0
FINGERNAIL,GROAN,3173950.702702746,1.8563656653072016,1.0
VOICE,SONG,3064647.9178082473,1.8562436328538257,1.0
VOICE,TONE (MUSIC),2925345.7397260284,1.8562436328537946,1.0
CATTLE,RICH,2468818.3333333195,1.8561589478327396,1.0
BRIGHT,ANGER,2356788.5,1.8559880977199827,1.0
GET,GIVE BIRTH,4093516.2345679253,1.8558478489925077,1.0
SKIRT,COAT,1896026.8181818346,1.8552756877014718,1.0
GROW,RESULT IN,1655539.4897959058,1.8552569694385428,1.0
NECKLACE,DEFEAT,1125937.551724122,1.8544993072192777,1.0
HUSBAND,MARRY,3610054.923076918,1.8541731021048142,1.0
ONE,COUGH,2076417.9152542485,1.8537426012889864,1.0
THROW,BETRAY,2069565.0508474451,1.8537426012889553,1.0
OAR,SPOON,1980587.912280685,1.853729373550741,1.0
RAIN (PRECIPITATION),COCONUT,1973589.368421043,1.8537293735507367,1.0
YOU,HE-GOAT,3143894.351351326,1.8529577673135176,1.0
BAKE,CURE,1931553.0,1.8523926738490355,1.0
BAD,DAMAGE OR INJURE,2609588.117647075,1.8523522274339266,1.0
WRITE,SHAVE,1305015.6756756613,1.8517339527905758,1.0
MAN,HAY,4589244.619047655,1.8512439495201336,1.0
TWO,GRAVE,1764001.0769230714,1.8511010529215757,1.0
CEASE,GET LOST,2675490.0289855236,1.8507186946568028,1.0
DROP (SOMETHING),DRIBBLE,1794107.2641509413,1.8505198884583025,1.0
LOOK FOR,STIR,2584374.705882379,1.8501526979524552,1.0
FOOT,HEEL,3376439.454545478,1.8501067252615413,1.0
BITE,GET LOST,2675490.0289855236,1.8496921928725576,1.0
WATER,BEVERAGE,3858783.135802477,1.8495462768797588,1.0
HEAD,TREE STUMP,2746789.857142834,1.8494998499504514,1.0
WALK (CLASSIFIER),IRON (CLOTHES),739658.6666666716,1.8492354299673137,1.0
LAY EGGS,ROB (VERB),785887.3333333294,1.8492354299673117,1.0
PLATE,TABLE,2149356.065573746,1.8491149238460993,1.0
WIFE,MARRIED WOMAN,3550676.8101265454,1.849078653163058,1.0
DAUGHTER,STEPDAUGHTER,2817222.507042209,1.8485793949833396,1.0
SHOOT,RICH,2455993.3030302767,1.8485732454106887,1.0
HOLD,PROTECT,4977786.767441807,1.8483712637354774,1.0
TIGER,WIN,913353.777777782,1.8481460497324718,1.0
END (OF SPACE),TIP (OF OBJECT),2587974.0,1.8476254932497471,1.0
LIGHT (RADIATION),ANGER,2324146.0,1.8472370059688985,1.0
MAD,MUTE,1087709.2857142815,1.8465774255235623,1.0
DARE,COMB (VERB),1099158.8571428414,1.8465774255235607,1.0
COME,HAPPEN,2991968.520547971,1.8464721754606654,1.0
EGG,FOREHEAD,2260114.111111126,1.8459090908660807,1.0
WOOD,WALKING STICK,4900095.558139471,1.8458305242885362,1.0
NO,WINTER,2578071.3529411973,1.8456927793624696,1.0
GO UP (ASCEND),GROAN,3077770.3783783647,1.8452343511363676,1.0
BEHIND,OUTSIDE,1874950.714285719,1.8448889324240685,1.0
HAVE,RICH,2366218.0909090796,1.8446964593480077,1.0
POUND,THRESH,1831633.4545454301,1.844647013538173,1.0
MOUNTAIN,SOUTH,2637983.159420299,1.8444907437637779,1.0
CHOKE,WRING,980982.6666666694,1.8443360398278337,1.0
DONATE,FART,1710943.2941176493,1.8439986994483202,1.0
SPADE,RUDDER,2142639.3278688383,1.8436601880013983,1.0
COVER,CLOSE (EYES),1593938.0204081836,1.8436211678141956,1.0
HORSE,YOKE,1632438.9387754926,1.8436211678141532,1.0
HUT,YOKE,1632438.9387754926,1.8436211678141532,1.0
PAIN,COMMON COLD (DISEASE),2195149.3548387187,1.8435392980328835,1.0
WHEEL,ARCH,1286372.5945945906,1.843518887423757,1.0
FEATHER,STAR,3382321.7532467768,1.843449131065244,1.0
SHEEP,LAMB,2154405.0,1.8427582882212625,1.0
GROUND,SPACE (AVAILABLE),2233757.0952381175,1.8427061554783262,1.0
LOOK,RAT,3487383.1538461414,1.842067049244114,1.0
KILL,FORGE,4050081.756097563,1.841716764332986,1.0
HUSBAND,MARRIED WOMAN,3608694.405063318,1.8415548726128679,1.0
SLEEP,GOLD,3138712.1333333603,1.8407132929705257,1.0
BORROW,OWE,1802086.7777777861,1.840635692046454,1.0
BORROW,DUNG (ANIMAL FAECES),1809324.074074079,1.8406356920464504,1.0
PISS,FART,1703439.1568627553,1.8405215537460455,1.0
SPEAR,KICK,1703439.1568627548,1.8405215537460446,1.0
LET GO OR SET FREE,CURE,1896176.5714285658,1.8398043472298466,1.0
SHARP,ROUGH,2391868.1515151733,1.8394375577129523,1.0
BURY,POISON,1664443.7999999975,1.8386774207696206,1.0
DOOR,YARD,1656843.5999999898,1.8386774207695826,1.0
SMALL,BODY LOUSE,2931402.35616434,1.838612445113618,1.0
MEAL,TABLE,2088905.426229494,1.8381113217670573,1.0
GRASSHOPPER,TONGS,761266.666666671,1.8377430153212415,1.0
BLOW (OF WIND),RETREAT,2533947.882352925,1.8376867149519496,1.0
SPLIT,STRIKE,2755711.0985915754,1.8376247145812856,1.0
ROLL,DRY IN SUN,1338321.820512808,1.837512917180912,1.0
OPEN,FART,1695935.019607846,1.8370184293717333,1.0
OPEN,PULL UP (RICE SEEDLINGS),1695935.0196078457,1.837018429371733,1.0
FISHHOOK,BAIT,1245213.2222222157,1.8366789692383598,1.0
GRASS,MAKE DRY,2278446.5,1.8366759888525694,1.0
CHANGE,DIVORCE,2168541.4838709505,1.8365950465887557,1.0
MANY,ENOUGH,2401577.470588229,1.8365214975661655,1.0
COUNTRY,BOUNDARY,3411443.4871794987,1.8361951459574364,1.0
CEASE,FORBID,2666184.2857143115,1.8357035719134482,1.0
OAK,BEECH,855520.5882352992,1.835577680565841,1.0
CUT,ISLAND,5715607.777777852,1.8355420580634807,1.0
CUT,SHIT (DEFECATE),5721030.555555515,1.8355420580633781,1.0
ICE,OAK,1277051.054054071,1.8352189961363672,1.0
BEAM,CROSS,1558844.234042538,1.8348452260672325,1.0
LIGHT (WEIGHT),CHEAP,1744188.407407399,1.8348041010766984,1.0
DAUGHTER-IN-LAW (OF MAN),STEPDAUGHTER,2724955.3943661847,1.834798020640812,1.0
HEAVY,SPOON,1924599.5614035013,1.834743021905671,1.0
PIG,TODAY,2213989.3333333344,1.8345455423467365,1.0
PULL,THIN (SLIM),3784355.567901239,1.8338862566680534,1.0
SHUT,THREATEN,1359049.99999999,1.8336808317033138,1.0
PRICE,PUNISHMENT,1341400.0000000054,1.8336808317033069,1.0
PRICE,BRIDE PRICE,1226674.9999999923,1.8336808317033038,1.0
TELL,PREACH,2108673.774193554,1.8330641861487582,1.0
DAY (NOT NIGHT),SOUTH,2569220.5652173567,1.8315190605537957,1.0
AIR,DEW,1584279.666666658,1.8314636748144686,1.0
WEAVE,FORGE,3890808.878048798,1.8314597043041547,1.0
WORK (LABOUR),BUSINESS,1343639.0697674383,1.8314461644819553,1.0
HIT,BEAT,1580841.6000000038,1.8311672314660594,1.0
HOST,GUEST,1405606.363636366,1.8310793529832379,1.0
PLANT (SOMETHING),PUS,1831633.4545454301,1.830954035306166,1.0
WORD,GOLD,3049205.133333312,1.8302577454590219,1.0
RIVER,CENTER OR MIDDLE,3049205.133333313,1.8302577454590214,1.0
INTESTINES,TEA,1302393.7179487313,1.8301356829821172,1.0
TASTE (SOMETHING),CHECK,1658414.3333333419,1.8299330712797657,1.0
LOW,VALLEY,1952694.4137931133,1.829496052477857,1.0
SIBLING,FRIEND,2296713.461538445,1.8291038938395596,1.0
SKY,SOUP,3116107.0526316105,1.8287973472725831,1.0
DOG,CAT,1689883.3846153873,1.828093866068024,1.0
CULTIVATE,EARN,1712118.6923076843,1.8280938660680168,1.0
JOIN,YOKE,1601638.204081629,1.827676990781301,1.0
SAY,QUARREL,4941657.363636363,1.8272592559559475,1.0
UNRIPE,CAPE,1945769.9655172483,1.8271704815599883,1.0
VILLAGE,BRAIN,1938845.517241362,1.8271704815599583,1.0
HOLD,QUARREL,4930688.090909049,1.8268092455594072,1.0
YOU,CAUSE,3110182.8947368413,1.8261056136727416,1.0
WATER,OFTEN,3967932.3614457925,1.8260046330625996,1.0
PILE UP,NINE,1780374.8888888778,1.8259030858561933,1.0
SEW,GET LOST,2537964.840579706,1.8259003587240659,1.0
EARTH (SOIL),SHIT (DEFECATE),5406509.444444529,1.825736264703038,1.0
EARTH (SOIL),CONCEIVE,5411932.222222206,1.8257362647029707,1.0
EARTH (SOIL),ISLAND,5368550.0,1.8257362647029551,1.0
BOWL,SPOON,1896605.3859649152,1.8248784050771838,1.0
COOK (SOMETHING),TARO,3417236.3417721684,1.8247754496419302,1.0
CLAN,ANCESTORS,1390941.0952380989,1.8247429453049795,1.0
SICK,DAMAGE OR INJURE,2464611.0,1.8245609853020337,1.0
DO OR MAKE,CAUSE,3039093.0,1.823373831391981,1.0
WOOL,WAIT (FOR),1484850.217391321,1.8232655170938064,1.0
GOURD,DRUM,1500902.6521739226,1.8232655170937988,1.0
OLD,OLD (USED),3434747.9999999767,1.8223972138964426,1.0
BREAST,MEAD,3635500.432098761,1.8223969020496211,1.0
IN FRONT OF,OUTSIDE,1846649.5714285662,1.8214702790403376,1.0
THIS,WEAR,2445700.9411764788,1.8208598031177026,1.0
ARM,FORKED BRANCH,3606874.4444444277,1.8205468002047571,1.0
POISON,TWENTY,968488.1818181819,1.8204186014243757,1.0
PLAIN,VALLEY,1800356.5517241228,1.820104521812394,1.0
GIRL,STEPDAUGHTER,2638839.422535198,1.820101330280735,1.0
SIEVE,GELD,761515.9999999941,1.8193190179945136,1.0
GREEN,NECKLACE,2873387.1891891793,1.8191991521324657,1.0
WORLD,HOLY,2638839.4225351973,1.819086767838662,1.0
LEG,FOOTPRINT,4322960.860465132,1.8186055582987168,1.0
SHOP,ONION,864528.0,1.8182449806112952,1.0
FIREPLACE,BROOM,1222181.9999999914,1.8181623698449911,1.0
END (OF SPACE),HOE,2626537.140845069,1.8180676931451585,1.0
SHORE,COAST,1638001.0,1.8178666723761685,1.0
LOOK,OLD (USED),3452037.0000000233,1.817308757333491,1.0
RIVER,SOUP,3027244.684210541,1.8170761849069528,1.0
ONE,OTHER,2035171.5245901651,1.8169194786595242,1.0
WIND,FRIEND,2238486.9230769235,1.815504829069448,1.0
TEMPLE,TEMPLES,905043.0,1.8154829285918521,1.0
BURY,PULL UP (RICE SEEDLINGS),1650910.1960784453,1.8154374533491662,1.0
HEAVY,LOAD,1890374.3793103506,1.8153180732258414,1.0
OIL (ORGANIC SUBSTANCE),OINTMENT,1805624.3157894737,1.8147530715895654,1.0
FIND,EARN,1667648.0769230702,1.814406667772393,1.0
WALK,DANCE,4645487.0,1.8143671409395645,1.0
ARRIVE,GIVE BACK,3009472.210526291,1.8142078828415737,1.0
LIGHT (COLOR),CANDLE,2128329.031746054,1.814018707443231,1.0
MILK,PIERCE,2134918.2857142813,1.8140187074432195,1.0
HEALTHY,GOOD LUCK,1164263.484848501,1.8134056322531962,1.0
THING,NEWS,1825423.7142857185,1.8133461886646784,1.0
"DWELL (LIVE, RESIDE)",FORGE,3646211.2439024365,1.812923421575348,1.0
CALL BY NAME,INVITE,1684263.9622641657,1.812784541779745,1.0
FOOT,OLD (USED),3400170.0,1.8125847732499853,1.0
GO DOWN (DESCEND),LAND (DESCEND),1297073.9047619016,1.8121933780179194,1.0
BECAUSE,PLANT STEM,1262940.380952373,1.8121933780178736,1.0
DAUGHTER-IN-LAW (OF WOMAN),STEPDAUGHTER,2583479.1549295518,1.8118567791820173,1.0
LONG,GOLD,2888092.5333333523,1.8114479792444869,1.0
SMALL,POOR,2900026.7999999635,1.8114479792444333,1.0
HUNT,CLOSE (EYES),1578537.653061212,1.811219917298886,1.0
THREAD,BLOOD VESSEL,1570837.4693877595,1.811219917298885,1.0
GARDEN-HOUSE,YOKE,1563137.2857142803,1.8112199172988666,1.0
MOUNTAIN OR HILL,NASAL MUCUS (SNOT),1811273.142857152,1.810601275995491,1.0
OLD,US (OBLIQUE CASE OF WE),3492370.4938272163,1.8104431770352167,1.0
HAND,DEITY,3492370.493827216,1.8104431770352165,1.0
SQUEEZE,EMBRACE,3160258.43589746,1.8097529600336282,1.0
DIE,TARO,3243183.5569620314,1.8096160021289556,1.0
SICK,DISEASE,2250412.1739130463,1.8094489162656149,1.0
BELOW OR UNDER,DOWN,2275510.4117646874,1.8094261968961347,1.0
SPREAD OUT,PREACH,2068761.9677419246,1.809106081979514,1.0
ALLOW OR PERMIT,ACQUIT,1271476.894736856,1.8090624992493622,1.0
WHEEL,WRIST,1280624.2105263097,1.8090624992493607,1.0
RAINING OR RAIN,AUTUMN,2257205.3333333246,1.8085381900699034,1.0
FLAT,ALWAYS,1767240.0909091043,1.808048344732501,1.0
SKIN,EMPTY,5150189.0659340555,1.807935641549248,1.0
LIFE,BREATH,1385627.7906976866,1.8078610584259185,1.0
BLOW (OF WIND),SWELLING,2504973.1428571036,1.807680026655158,1.0
RING (MAKE SOUND),RING,1108366.0000000047,1.80766008593468,1.0
MAN,DANCE,4502886.454545484,1.8075584095887494,1.0
PEEL,FAN ACTION,1511366.7446808387,1.8070932768784986,1.0
WARM,HOT OR WARM,1547736.9183673693,1.8070225969365623,1.0
GO,GO OUT,4486432.545454518,1.8070168570943177,1.0
PRESERVE,HINDER OR PREVENT,2437946.521739152,1.807007813430317,1.0
AGE,CHOKE,1847615.5789473813,1.8069816962313294,1.0
BUY,HIRE OR RENT,2357454.0,1.8068158178475568,1.0
HOLD,SHIT (DEFECATE),4885922.777777741,1.806205539302248,1.0
SPEAK,PRAY,5644407.247311902,1.805983079303915,1.0
PUT,UNDRESS,2307634.3432835983,1.8058642807600815,1.0
SPEECH,SHOW,1967263.3333333402,1.8056736026336544,1.0
GRAIN,FLOUR,2250792.8181818197,1.8055511313864474,1.0
AND,WINTER,2370060.7058823793,1.8055008563156554,1.0
LOAD,WEIGHT,862458.6000000082,1.805111324691642,1.0
DAMAGE,DAMAGE (INJURY),999952.0000000059,1.8051113246916295,1.0
CATCH,RULE,3543821.536585373,1.8050733637703067,1.0
PESTLE,THIEF,1006170.6923076937,1.804825347379928,1.0
FAECES (EXCREMENT),DUNG (ANIMAL FAECES),1556018.703703696,1.804386135012067,1.0
TRUE,CHEAP,1729713.8148148153,1.8043861350120667,1.0
SHAKE,JOG (SOMETHING),1532681.105263145,1.8043565471201322,1.0
RIVER,STAR,3017619.233766269,1.8042370025510315,1.0
DO,REPAIR,3724197.285714304,1.8042035991255063,1.0
PIECE,SLICE,787367.6666666715,1.8040523656446945,1.0
FINGERNAIL,DAWN,3107684.820512777,1.8039421529726198,1.0
THOU,RAT,3090160.282051273,1.8039421529726183,1.0
WOOD,CONCEIVE,4826272.222222256,1.80372276013713,1.0
IRON,NAIL (TOOL),1911949.1694915306,1.803634396903821,1.0
LAMB,KID,1024302.55555556,1.8034146576690886,1.0
JUMP,SPLASH,1413874.6363636341,1.8032100094708097,1.0
BREAK (CLEAVE),STIR,2357454.0,1.8028511441349784,1.0
PATH OR ROAD,VINE,2357454.0,1.8028511441349784,1.0
SHUT,WASH (ONESELF),1336047.658536608,1.8026452166592035,1.0
BLOW (WITH MOUTH),ARM OR HAND,1797122.571428566,1.8022532259120874,1.0
SHOOT,MARKET,2412941.9420289635,1.8020541071934661,1.0
SLEEP,MARRY,3066794.2307692245,1.80196246658511,1.0
HAIR,SCYTHE,1953696.0000000063,1.8012714685384679,1.0
FOLLOW,OWE,1722476.5185185357,1.801223410724264,1.0
TAKE,HANG UP,4376739.818181815,1.8011676230812836,1.0
DEER,DONKEY,1249086.4324324364,1.8011443412012247,1.0
FOOD,FLOUR,2231555.2727272585,1.8010109122802187,1.0
SHOUT,WEAR,2344847.294117622,1.800174713896655,1.0
DIVIDE,EMBRACE,3072635.7435897402,1.7999608118478774,1.0
COUNTRY,AREA,3314889.3703703675,1.7996331153985805,1.0
YEAR,AUTUMN,2199492.6969697084,1.7994813496550817,1.0
WOUND,ANCESTORS,1365340.952380937,1.799405556838594,1.0
THROW,DIVORCE,2008894.2580645077,1.799398799343879,1.0
KNEE,DEAF,1202782.285714308,1.798645341527625,1.0
ARROW,BLOOD VESSEL,1555437.102040829,1.7985254543489528,1.0
DARE,GOOSE,1070198.0689655242,1.7979235504935078,1.0
PLACE (POSITION),SPACE (AVAILABLE),1851580.3650793687,1.797685650201292,1.0
WASH (ONESELF),RINSE,873243.3684210527,1.7974053903049039,1.0
MAN,BRAVE,4482661.550561804,1.7972505855599914,1.0
GO,SHOE,4460848.1123595815,1.7967121213352584,1.0
HORSE,MARE,1343240.568627469,1.7966826345957816,1.0
SPEAK,FILL,5625374.893617037,1.7964974668933722,1.0
EGG,FLOUR,2205905.2121212166,1.796397599868941,1.0
EARTH (SOIL),ADOBE,5334978.494623767,1.7961760758407308,1.0
OIL (ORGANIC SUBSTANCE),BRAIN,1855752.1379310472,1.7955397622261624,1.0
POINTED,CAPE,1834978.7931034423,1.795539762226145,1.0
BE ALIVE OR LIFE,LAST (ENDURE),2102177.0,1.795535899863735,1.0
SEIZE,SHIT (DEFECATE),4631052.222222269,1.7951515207391444,1.0
NOTHING OR ZERO,NOTHING,799329.9999999941,1.7949431735784231,1.0
SUN,STAR,2941149.3506494025,1.7948193483683115,1.0
BELOW OR UNDER,SOUTH,2362932.7826087032,1.7944394829281647,1.0
ASK (REQUEST),BALL,1954570.6721311633,1.7942961602097824,1.0
FEATHER,SWORD,3303438.9753086013,1.7942153143495079,1.0
CLOTHES,BLANKET,1891390.57627118,1.7941601702908743,1.0
SING,FRY,2055847.2380952353,1.7939395772742668,1.0
SING,PLAY,2062436.4920634856,1.7939395772742657,1.0
WALK,MALE,4598515.555555521,1.793903763219385,1.0
WALK,SHIT (DEFECATE),4603938.333333283,1.7939037632193409,1.0
STAND,LAST (ENDURE),2082591.5,1.7937686397079224,1.0
COLD,COMMON COLD (DISEASE),1949026.5483871072,1.7934347952801295,1.0
COLD,COLD (CHILL),1822639.1612903108,1.7934347952800611,1.0
COME,GUTS,2929384.7532467693,1.793328170975344,1.0
IF,SIMILAR,1444719.1304347976,1.7931383944905175,1.0
GO UP (ASCEND),EMBRACE,3014220.615384634,1.7931251855906813,1.0
GO UP (ASCEND),STAND UP,2938280.9487179564,1.7931251855906565,1.0
BURY,GRAVE,1630589.23076922,1.793091330829475,1.0
TOP,CAPE,1834978.7931034423,1.7929937207323534,1.0
RAINING OR RAIN,UNDRESS,2250420.268656713,1.7929147842116957,1.0
PRESERVE,FORBID,2418167.142857133,1.7923473227813629,1.0
BUY,MARKET,2344179.34782607,1.791850724548161,1.0
ROAD,MANNER,2566812.4054054376,1.7912151858535654,1.0
PATH,MANNER,2656981.459459466,1.7912151858535512,1.0
ROOM,MEETING HOUSE,1777630.1403508855,1.790962648590421,1.0
FEEL,FEEL (TACTUALLY),1735638.877192992,1.790962648590413,1.0
DESTROY,BLIND,1726369.714285719,1.7908507198239647,1.0
QUEEN,PRESIDENT,785887.3333333294,1.7907445187614581,1.0
PUT,WEAR,2288117.1176470844,1.7905908641812818,1.0
EAT,ITCH,4179292.9090909185,1.7903948848765194,1.0
EDGE,SHORE OF LAKE,2632936.3783783633,1.7902784506722296,1.0
BOW,CANNON OR GUN,1654972.4150943276,1.7892040318291442,1.0
BIG,OLD (USED),3163887.000000022,1.7891487287518406,1.0
EAGLE,NAVEL,1310020.7560975698,1.7888746670723161,1.0
SLOW,QUIET,1301345.1219512168,1.7888746670722802,1.0
ADZE,DOUGH,1193082.4285714296,1.788724808640819,1.0
ADZE,CHISEL,1144583.1428571367,1.788724808640782,1.0
SKIN,SNOW,5121579.354838758,1.7885283918462234,1.0
THREAD,SPINDLE,1565641.200000003,1.787701982081759,1.0
HEART,BE SILENT,2399565.8571428554,1.7874338066109081,1.0
MAN,MALE,4267726.111111126,1.7871718242874164,1.0
NO,ARMY,2520630.7777777566,1.7870922493985244,1.0
PERSON,TARO,3051725.493670887,1.7870439248562178,1.0
MASTER,RICH,2180255.1515151393,1.786944519199793,1.0
ENTER,PUS,1724311.1818181851,1.7869271232628046,1.0
ARM,SLAVE,3561298.7619047365,1.7862018021979997,1.0
TURTLE,TORTOISE,799961.6000000015,1.786000095257902,1.0
BULL,STALLION,1623177.461538459,1.7857673406716774,1.0
HEAVEN,NEED (NOUN),1654972.4150943276,1.7857339576236355,1.0
DO OR MAKE,TARO,3040121.9746835553,1.7857012970886346,1.0
LONG,HIDE (ONESELF),2858797.168831133,1.785694654459376,1.0
POUR,POOR,2715045.6666666637,1.7853606549587449,1.0
PIG,WILD BOAR,1955817.1212121092,1.7853388476328866,1.0
STRAIGHT,HOLY,2442002.9154929533,1.7852372756158674,1.0
CHICKEN,LAMB,2056477.5,1.7847794142774152,1.0
WIND,STORM,2053349.5671641657,1.7839361830589717,1.0
WARM,HEAT,1535240.400000006,1.7835591621737608,1.0
NORTH,WEST,968075.0,1.7834929147881164,1.0
STRAIN,WRING,980982.6666666694,1.783492914788106,1.0
